scenario,measure_id,measure_name,vaccine_name,location_id,location_name,sex_id,sex_name,year_id,mean,lower,upper
reference,18,Proportion,PCV3,380,Palau,3,Both,2026,0.906,0.881,0.924
better,18,Proportion,PCV3,380,Palau,3,Both,2026,0.948,0.943,0.953
worse,18,Proportion,PCV3,380,Palau,3,Both,2027,0.84,0.814,0.861
reference,18,Proportion,PCV3,380,Palau,3,Both,2027,0.906,0.882,0.924
better,18,Proportion,PCV3,380,Palau,3,Both,2027,0.948,0.943,0.953
worse,18,Proportion,PCV3,380,Palau,3,Both,2028,0.825,0.799,0.847
reference,18,Proportion,PCV3,380,Palau,3,Both,2028,0.907,0.883,0.925
better,18,Proportion,PCV3,380,Palau,3,Both,2028,0.948,0.943,0.953
worse,18,Proportion,PCV3,380,Palau,3,Both,2029,0.81,0.784,0.834
reference,18,Proportion,PCV3,380,Palau,3,Both,2029,0.908,0.884,0.925
better,18,Proportion,PCV3,380,Palau,3,Both,2029,0.948,0.943,0.953
worse,18,Proportion,PCV3,380,Palau,3,Both,2030,0.795,0.768,0.82
reference,18,Proportion,PCV3,380,Palau,3,Both,2030,0.909,0.885,0.926
better,18,Proportion,PCV3,380,Palau,3,Both,2030,0.948,0.943,0.953
worse,18,Proportion,DTP3,385,Puerto Rico,3,Both,2024,0.865,0.747,0.939
reference,18,Proportion,DTP3,385,Puerto Rico,3,Both,2024,0.882,0.764,0.956
better,18,Proportion,DTP3,385,Puerto Rico,3,Both,2024,0.91,0.787,0.989
worse,18,Proportion,DTP3,385,Puerto Rico,3,Both,2025,0.85,0.733,0.922
reference,18,Proportion,DTP3,385,Puerto Rico,3,Both,2025,0.884,0.766,0.956
better,18,Proportion,DTP3,385,Puerto Rico,3,Both,2025,0.939,0.812,1
worse,18,Proportion,DTP3,385,Puerto Rico,3,Both,2026,0.835,0.719,0.906
reference,18,Proportion,DTP3,385,Puerto Rico,3,Both,2026,0.885,0.768,0.957
better,18,Proportion,DTP3,385,Puerto Rico,3,Both,2026,0.962,0.838,1
worse,18,Proportion,DTP3,385,Puerto Rico,3,Both,2027,0.82,0.706,0.89
reference,18,Proportion,DTP3,385,Puerto Rico,3,Both,2027,0.886,0.771,0.957
better,18,Proportion,DTP3,385,Puerto Rico,3,Both,2027,0.978,0.865,1
worse,18,Proportion,DTP3,385,Puerto Rico,3,Both,2028,0.805,0.693,0.874
reference,18,Proportion,DTP3,385,Puerto Rico,3,Both,2028,0.888,0.773,0.958
better,18,Proportion,DTP3,385,Puerto Rico,3,Both,2028,0.988,0.893,1
worse,18,Proportion,DTP3,385,Puerto Rico,3,Both,2029,0.79,0.681,0.859
reference,18,Proportion,DTP3,385,Puerto Rico,3,Both,2029,0.889,0.776,0.958
better,18,Proportion,DTP3,385,Puerto Rico,3,Both,2029,0.993,0.923,1
worse,18,Proportion,DTP3,385,Puerto Rico,3,Both,2030,0.776,0.668,0.844
reference,18,Proportion,DTP3,385,Puerto Rico,3,Both,2030,0.89,0.778,0.959
better,18,Proportion,DTP3,385,Puerto Rico,3,Both,2030,0.996,0.953,1
worse,18,Proportion,MCV2,385,Puerto Rico,3,Both,2024,0.865,0.661,0.975
reference,18,Proportion,MCV2,385,Puerto Rico,3,Both,2024,0.886,0.692,0.984
better,18,Proportion,MCV2,385,Puerto Rico,3,Both,2024,0.917,0.715,0.997
worse,18,Proportion,MCV2,385,Puerto Rico,3,Both,2025,0.845,0.638,0.966
reference,18,Proportion,MCV2,385,Puerto Rico,3,Both,2025,0.887,0.695,0.985
better,18,Proportion,MCV2,385,Puerto Rico,3,Both,2025,0.941,0.741,0.998
worse,18,Proportion,MCV2,385,Puerto Rico,3,Both,2026,0.826,0.612,0.958
reference,18,Proportion,MCV2,385,Puerto Rico,3,Both,2026,0.888,0.697,0.985
better,18,Proportion,MCV2,385,Puerto Rico,3,Both,2026,0.959,0.779,0.998
worse,18,Proportion,MCV2,385,Puerto Rico,3,Both,2027,0.808,0.57,0.949
reference,18,Proportion,MCV2,385,Puerto Rico,3,Both,2027,0.89,0.7,0.985
better,18,Proportion,MCV2,385,Puerto Rico,3,Both,2027,0.972,0.812,0.998
worse,18,Proportion,MCV2,385,Puerto Rico,3,Both,2028,0.791,0.541,0.94
reference,18,Proportion,MCV2,385,Puerto Rico,3,Both,2028,0.891,0.703,0.985
better,18,Proportion,MCV2,385,Puerto Rico,3,Both,2028,0.979,0.846,0.998
worse,18,Proportion,MCV2,385,Puerto Rico,3,Both,2029,0.774,0.516,0.932
reference,18,Proportion,MCV2,385,Puerto Rico,3,Both,2029,0.892,0.706,0.985
better,18,Proportion,MCV2,385,Puerto Rico,3,Both,2029,0.984,0.873,0.998
worse,18,Proportion,MCV2,385,Puerto Rico,3,Both,2030,0.757,0.491,0.925
reference,18,Proportion,MCV2,385,Puerto Rico,3,Both,2030,0.893,0.709,0.985
better,18,Proportion,MCV2,385,Puerto Rico,3,Both,2030,0.987,0.91,0.998
worse,18,Proportion,PCV3,385,Puerto Rico,3,Both,2024,0.831,0.692,0.919
reference,18,Proportion,PCV3,385,Puerto Rico,3,Both,2024,0.85,0.71,0.937
better,18,Proportion,PCV3,385,Puerto Rico,3,Both,2024,0.88,0.734,0.968
worse,18,Proportion,PCV3,385,Puerto Rico,3,Both,2025,0.816,0.677,0.905
reference,18,Proportion,PCV3,385,Puerto Rico,3,Both,2025,0.853,0.713,0.939
better,18,Proportion,PCV3,385,Puerto Rico,3,Both,2025,0.913,0.766,0.983
worse,18,Proportion,PCV3,385,Puerto Rico,3,Both,2026,0.801,0.662,0.89
reference,18,Proportion,PCV3,385,Puerto Rico,3,Both,2026,0.855,0.717,0.941
better,18,Proportion,PCV3,385,Puerto Rico,3,Both,2026,0.94,0.805,0.985
worse,18,Proportion,PCV3,385,Puerto Rico,3,Both,2027,0.786,0.648,0.877
reference,18,Proportion,PCV3,385,Puerto Rico,3,Both,2027,0.858,0.72,0.943
better,18,Proportion,PCV3,385,Puerto Rico,3,Both,2027,0.959,0.843,0.987
worse,18,Proportion,PCV3,385,Puerto Rico,3,Both,2028,0.772,0.633,0.863
reference,18,Proportion,PCV3,385,Puerto Rico,3,Both,2028,0.861,0.724,0.945
better,18,Proportion,PCV3,385,Puerto Rico,3,Both,2028,0.971,0.875,0.988
worse,18,Proportion,PCV3,385,Puerto Rico,3,Both,2029,0.758,0.618,0.85
reference,18,Proportion,PCV3,385,Puerto Rico,3,Both,2029,0.863,0.727,0.946
better,18,Proportion,PCV3,385,Puerto Rico,3,Both,2029,0.979,0.91,0.989
worse,18,Proportion,PCV3,385,Puerto Rico,3,Both,2030,0.743,0.604,0.837
reference,18,Proportion,PCV3,385,Puerto Rico,3,Both,2030,0.866,0.731,0.948
better,18,Proportion,PCV3,385,Puerto Rico,3,Both,2030,0.983,0.939,0.99
worse,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2024,0.92,0.881,0.949
reference,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2024,0.938,0.9,0.966
better,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2024,0.968,0.929,0.999
worse,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2025,0.904,0.864,0.931
reference,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2025,0.939,0.902,0.967
better,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2025,0.993,0.96,1
worse,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2026,0.888,0.847,0.914
reference,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2026,0.941,0.904,0.967
better,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2026,0.999,0.992,1
worse,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2027,0.872,0.831,0.899
reference,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2027,0.942,0.906,0.968
better,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2027,1,1,1
worse,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2028,0.856,0.816,0.884
reference,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2028,0.943,0.907,0.969
better,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2028,1,1,1
worse,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2029,0.841,0.801,0.868
reference,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2029,0.944,0.909,0.969
better,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2029,1,1,1
worse,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2030,0.826,0.786,0.853
reference,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2030,0.945,0.911,0.97
better,18,Proportion,DTP3,393,Saint Kitts and Nevis,3,Both,2030,1,1,1
worse,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2024,0.936,0.897,0.963
reference,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2024,0.958,0.921,0.983
better,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2024,0.988,0.954,0.998
worse,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2025,0.916,0.874,0.945
reference,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2025,0.959,0.922,0.984
better,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2025,0.997,0.987,0.998
worse,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2026,0.895,0.853,0.927
reference,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2026,0.96,0.924,0.984
better,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2026,0.998,0.997,0.998
worse,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2027,0.876,0.832,0.91
reference,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2027,0.961,0.926,0.984
better,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2027,0.998,0.997,0.998
worse,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2028,0.856,0.81,0.892
reference,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2028,0.962,0.927,0.985
better,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2028,0.998,0.997,0.998
worse,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2029,0.837,0.79,0.876
reference,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2029,0.962,0.929,0.985
better,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2029,0.998,0.997,0.998
worse,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2030,0.819,0.768,0.859
reference,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2030,0.963,0.93,0.985
better,18,Proportion,MCV2,393,Saint Kitts and Nevis,3,Both,2030,0.998,0.997,0.998
worse,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2024,0,0,0
reference,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2024,0,0,0
better,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2024,0,0,0
worse,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2025,0,0,0
reference,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2025,0,0,0
better,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2025,0,0,0
worse,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2026,0,0,0
reference,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2026,0,0,0
better,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2026,0.999,0.992,1
worse,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2027,0,0,0
reference,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2027,0,0,0
better,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2027,1,1,1
worse,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2028,0,0,0
reference,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2028,0,0,0
better,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2028,1,1,1
worse,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2029,0,0,0
reference,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2029,0.944,0.909,0.969
better,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2029,1,1,1
worse,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2030,0,0,0
reference,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2030,0.945,0.91,0.97
better,18,Proportion,PCV3,393,Saint Kitts and Nevis,3,Both,2030,1,1,1
worse,18,Proportion,DTP3,396,San Marino,3,Both,2024,0.892,0.851,0.922
reference,18,Proportion,DTP3,396,San Marino,3,Both,2024,0.91,0.868,0.941
better,18,Proportion,DTP3,396,San Marino,3,Both,2024,0.939,0.895,0.971
worse,18,Proportion,DTP3,396,San Marino,3,Both,2025,0.876,0.836,0.905
reference,18,Proportion,DTP3,396,San Marino,3,Both,2025,0.911,0.87,0.941
better,18,Proportion,DTP3,396,San Marino,3,Both,2025,0.97,0.925,1
worse,18,Proportion,DTP3,396,San Marino,3,Both,2026,0.861,0.82,0.889
reference,18,Proportion,DTP3,396,San Marino,3,Both,2026,0.912,0.872,0.942
better,18,Proportion,DTP3,396,San Marino,3,Both,2026,0.993,0.956,1
worse,18,Proportion,DTP3,396,San Marino,3,Both,2027,0.845,0.805,0.873
reference,18,Proportion,DTP3,396,San Marino,3,Both,2027,0.914,0.873,0.943
better,18,Proportion,DTP3,396,San Marino,3,Both,2027,0.999,0.987,1
worse,18,Proportion,DTP3,396,San Marino,3,Both,2028,0.83,0.791,0.857
reference,18,Proportion,DTP3,396,San Marino,3,Both,2028,0.914,0.874,0.944
better,18,Proportion,DTP3,396,San Marino,3,Both,2028,1,1,1
worse,18,Proportion,DTP3,396,San Marino,3,Both,2029,0.815,0.776,0.841
reference,18,Proportion,DTP3,396,San Marino,3,Both,2029,0.915,0.875,0.944
better,18,Proportion,DTP3,396,San Marino,3,Both,2029,1,1,1
worse,18,Proportion,DTP3,396,San Marino,3,Both,2030,0.801,0.762,0.826
reference,18,Proportion,DTP3,396,San Marino,3,Both,2030,0.916,0.876,0.945
better,18,Proportion,DTP3,396,San Marino,3,Both,2030,1,1,1
worse,18,Proportion,MCV2,396,San Marino,3,Both,2024,0.88,0.81,0.933
reference,18,Proportion,MCV2,396,San Marino,3,Both,2024,0.901,0.834,0.95
better,18,Proportion,MCV2,396,San Marino,3,Both,2024,0.93,0.872,0.974
worse,18,Proportion,MCV2,396,San Marino,3,Both,2025,0.862,0.789,0.917
reference,18,Proportion,MCV2,396,San Marino,3,Both,2025,0.902,0.836,0.951
better,18,Proportion,MCV2,396,San Marino,3,Both,2025,0.961,0.904,0.992
worse,18,Proportion,MCV2,396,San Marino,3,Both,2026,0.844,0.768,0.903
reference,18,Proportion,MCV2,396,San Marino,3,Both,2026,0.903,0.838,0.951
better,18,Proportion,MCV2,396,San Marino,3,Both,2026,0.981,0.935,0.993
worse,18,Proportion,MCV2,396,San Marino,3,Both,2027,0.826,0.748,0.888
reference,18,Proportion,MCV2,396,San Marino,3,Both,2027,0.904,0.84,0.952
better,18,Proportion,MCV2,396,San Marino,3,Both,2027,0.989,0.967,0.993
worse,18,Proportion,MCV2,396,San Marino,3,Both,2028,0.809,0.731,0.874
reference,18,Proportion,MCV2,396,San Marino,3,Both,2028,0.905,0.841,0.952
better,18,Proportion,MCV2,396,San Marino,3,Both,2028,0.99,0.985,0.993
worse,18,Proportion,MCV2,396,San Marino,3,Both,2029,0.792,0.71,0.86
reference,18,Proportion,MCV2,396,San Marino,3,Both,2029,0.906,0.843,0.953
better,18,Proportion,MCV2,396,San Marino,3,Both,2029,0.99,0.985,0.993
worse,18,Proportion,MCV2,396,San Marino,3,Both,2030,0.775,0.69,0.847
reference,18,Proportion,MCV2,396,San Marino,3,Both,2030,0.907,0.844,0.953
better,18,Proportion,MCV2,396,San Marino,3,Both,2030,0.99,0.986,0.993
worse,18,Proportion,PCV3,396,San Marino,3,Both,2024,0.828,0.789,0.858
reference,18,Proportion,PCV3,396,San Marino,3,Both,2024,0.844,0.806,0.875
better,18,Proportion,PCV3,396,San Marino,3,Both,2024,0.871,0.83,0.902
worse,18,Proportion,PCV3,396,San Marino,3,Both,2025,0.826,0.787,0.857
reference,18,Proportion,PCV3,396,San Marino,3,Both,2025,0.859,0.82,0.889
better,18,Proportion,PCV3,396,San Marino,3,Both,2025,0.914,0.872,0.943
worse,18,Proportion,PCV3,396,San Marino,3,Both,2026,0.822,0.783,0.852
reference,18,Proportion,PCV3,396,San Marino,3,Both,2026,0.871,0.832,0.901
better,18,Proportion,PCV3,396,San Marino,3,Both,2026,0.948,0.912,0.958
worse,18,Proportion,PCV3,396,San Marino,3,Both,2027,0.816,0.777,0.847
reference,18,Proportion,PCV3,396,San Marino,3,Both,2027,0.881,0.842,0.911
better,18,Proportion,PCV3,396,San Marino,3,Both,2027,0.964,0.952,0.968
worse,18,Proportion,PCV3,396,San Marino,3,Both,2028,0.808,0.77,0.84
reference,18,Proportion,PCV3,396,San Marino,3,Both,2028,0.89,0.85,0.92
better,18,Proportion,PCV3,396,San Marino,3,Both,2028,0.973,0.97,0.975
worse,18,Proportion,PCV3,396,San Marino,3,Both,2029,0.799,0.76,0.831
reference,18,Proportion,PCV3,396,San Marino,3,Both,2029,0.896,0.857,0.926
better,18,Proportion,PCV3,396,San Marino,3,Both,2029,0.979,0.977,0.981
worse,18,Proportion,PCV3,396,San Marino,3,Both,2030,0.788,0.75,0.82
reference,18,Proportion,PCV3,396,San Marino,3,Both,2030,0.901,0.862,0.931
better,18,Proportion,PCV3,396,San Marino,3,Both,2030,0.984,0.982,0.986
worse,18,Proportion,DTP3,413,Tokelau,3,Both,2024,0.97,0.959,0.976
reference,18,Proportion,DTP3,413,Tokelau,3,Both,2024,0.988,0.977,0.994
better,18,Proportion,DTP3,413,Tokelau,3,Both,2024,1,1,1
worse,18,Proportion,DTP3,413,Tokelau,3,Both,2025,0.952,0.941,0.959
reference,18,Proportion,DTP3,413,Tokelau,3,Both,2025,0.988,0.978,0.994
better,18,Proportion,DTP3,413,Tokelau,3,Both,2025,1,1,1
worse,18,Proportion,DTP3,413,Tokelau,3,Both,2026,0.935,0.923,0.943
reference,18,Proportion,DTP3,413,Tokelau,3,Both,2026,0.988,0.979,0.994
better,18,Proportion,DTP3,413,Tokelau,3,Both,2026,1,1,1
worse,18,Proportion,DTP3,413,Tokelau,3,Both,2027,0.919,0.905,0.927
reference,18,Proportion,DTP3,413,Tokelau,3,Both,2027,0.989,0.979,0.995
better,18,Proportion,DTP3,413,Tokelau,3,Both,2027,1,1,1
worse,18,Proportion,DTP3,413,Tokelau,3,Both,2028,0.902,0.888,0.911
reference,18,Proportion,DTP3,413,Tokelau,3,Both,2028,0.989,0.98,0.995
better,18,Proportion,DTP3,413,Tokelau,3,Both,2028,1,1,1
worse,18,Proportion,DTP3,413,Tokelau,3,Both,2029,0.886,0.871,0.895
reference,18,Proportion,DTP3,413,Tokelau,3,Both,2029,0.989,0.98,0.995
better,18,Proportion,DTP3,413,Tokelau,3,Both,2029,1,1,1
worse,18,Proportion,DTP3,413,Tokelau,3,Both,2030,0.87,0.854,0.881
reference,18,Proportion,DTP3,413,Tokelau,3,Both,2030,0.99,0.981,0.995
better,18,Proportion,DTP3,413,Tokelau,3,Both,2030,1,1,1
worse,18,Proportion,MCV2,413,Tokelau,3,Both,2024,0.934,0.892,0.958
reference,18,Proportion,MCV2,413,Tokelau,3,Both,2024,0.955,0.915,0.98
better,18,Proportion,MCV2,413,Tokelau,3,Both,2024,0.985,0.945,0.999
worse,18,Proportion,MCV2,413,Tokelau,3,Both,2025,0.914,0.873,0.937
reference,18,Proportion,MCV2,413,Tokelau,3,Both,2025,0.957,0.917,0.981
better,18,Proportion,MCV2,413,Tokelau,3,Both,2025,0.997,0.979,0.999
worse,18,Proportion,MCV2,413,Tokelau,3,Both,2026,0.894,0.854,0.918
reference,18,Proportion,MCV2,413,Tokelau,3,Both,2026,0.958,0.919,0.982
better,18,Proportion,MCV2,413,Tokelau,3,Both,2026,0.999,0.999,0.999
worse,18,Proportion,MCV2,413,Tokelau,3,Both,2027,0.875,0.835,0.899
reference,18,Proportion,MCV2,413,Tokelau,3,Both,2027,0.959,0.922,0.982
better,18,Proportion,MCV2,413,Tokelau,3,Both,2027,0.999,0.999,0.999
worse,18,Proportion,MCV2,413,Tokelau,3,Both,2028,0.856,0.816,0.88
reference,18,Proportion,MCV2,413,Tokelau,3,Both,2028,0.96,0.924,0.983
better,18,Proportion,MCV2,413,Tokelau,3,Both,2028,0.999,0.999,0.999
worse,18,Proportion,MCV2,413,Tokelau,3,Both,2029,0.838,0.797,0.862
reference,18,Proportion,MCV2,413,Tokelau,3,Both,2029,0.961,0.926,0.983
better,18,Proportion,MCV2,413,Tokelau,3,Both,2029,0.999,0.999,0.999
worse,18,Proportion,MCV2,413,Tokelau,3,Both,2030,0.82,0.779,0.844
reference,18,Proportion,MCV2,413,Tokelau,3,Both,2030,0.962,0.928,0.983
better,18,Proportion,MCV2,413,Tokelau,3,Both,2030,0.999,0.999,0.999
worse,18,Proportion,PCV3,413,Tokelau,3,Both,2024,0,0,0
reference,18,Proportion,PCV3,413,Tokelau,3,Both,2024,0,0,0
better,18,Proportion,PCV3,413,Tokelau,3,Both,2024,0,0,0
worse,18,Proportion,PCV3,413,Tokelau,3,Both,2025,0,0,0
reference,18,Proportion,PCV3,413,Tokelau,3,Both,2025,0,0,0
better,18,Proportion,PCV3,413,Tokelau,3,Both,2025,0,0,0
worse,18,Proportion,PCV3,413,Tokelau,3,Both,2026,0,0,0
reference,18,Proportion,PCV3,413,Tokelau,3,Both,2026,0,0,0
better,18,Proportion,PCV3,413,Tokelau,3,Both,2026,1,1,1
worse,18,Proportion,PCV3,413,Tokelau,3,Both,2027,0,0,0
reference,18,Proportion,PCV3,413,Tokelau,3,Both,2027,0,0,0
better,18,Proportion,PCV3,413,Tokelau,3,Both,2027,1,1,1
worse,18,Proportion,PCV3,413,Tokelau,3,Both,2028,0,0,0
reference,18,Proportion,PCV3,413,Tokelau,3,Both,2028,0,0,0
better,18,Proportion,PCV3,413,Tokelau,3,Both,2028,1,1,1
worse,18,Proportion,PCV3,413,Tokelau,3,Both,2029,0,0,0
reference,18,Proportion,PCV3,413,Tokelau,3,Both,2029,0,0,0
better,18,Proportion,PCV3,413,Tokelau,3,Both,2029,1,1,1
worse,18,Proportion,PCV3,413,Tokelau,3,Both,2030,0,0,0
reference,18,Proportion,PCV3,413,Tokelau,3,Both,2030,0,0,0
better,18,Proportion,PCV3,413,Tokelau,3,Both,2030,1,1,1
worse,18,Proportion,DTP3,416,Tuvalu,3,Both,2024,0.803,0.756,0.838
reference,18,Proportion,DTP3,416,Tuvalu,3,Both,2024,0.822,0.776,0.857
better,18,Proportion,DTP3,416,Tuvalu,3,Both,2024,0.845,0.797,0.882
worse,18,Proportion,DTP3,416,Tuvalu,3,Both,2025,0.788,0.743,0.822
reference,18,Proportion,DTP3,416,Tuvalu,3,Both,2025,0.826,0.781,0.861
better,18,Proportion,DTP3,416,Tuvalu,3,Both,2025,0.873,0.824,0.911
worse,18,Proportion,DTP3,416,Tuvalu,3,Both,2026,0.774,0.73,0.807
reference,18,Proportion,DTP3,416,Tuvalu,3,Both,2026,0.831,0.786,0.864
better,18,Proportion,DTP3,416,Tuvalu,3,Both,2026,0.902,0.852,0.942
worse,18,Proportion,DTP3,416,Tuvalu,3,Both,2027,0.76,0.717,0.793
reference,18,Proportion,DTP3,416,Tuvalu,3,Both,2027,0.834,0.791,0.868
better,18,Proportion,DTP3,416,Tuvalu,3,Both,2027,0.932,0.881,0.974
worse,18,Proportion,DTP3,416,Tuvalu,3,Both,2028,0.747,0.704,0.778
reference,18,Proportion,DTP3,416,Tuvalu,3,Both,2028,0.838,0.795,0.871
better,18,Proportion,DTP3,416,Tuvalu,3,Both,2028,0.962,0.91,1
worse,18,Proportion,DTP3,416,Tuvalu,3,Both,2029,0.733,0.691,0.764
reference,18,Proportion,DTP3,416,Tuvalu,3,Both,2029,0.841,0.799,0.874
better,18,Proportion,DTP3,416,Tuvalu,3,Both,2029,0.987,0.94,1
worse,18,Proportion,DTP3,416,Tuvalu,3,Both,2030,0.72,0.679,0.75
reference,18,Proportion,DTP3,416,Tuvalu,3,Both,2030,0.845,0.803,0.876
better,18,Proportion,DTP3,416,Tuvalu,3,Both,2030,0.998,0.972,1
worse,18,Proportion,MCV2,416,Tuvalu,3,Both,2024,0.956,0.935,0.969
reference,18,Proportion,MCV2,416,Tuvalu,3,Both,2024,0.979,0.958,0.992
better,18,Proportion,MCV2,416,Tuvalu,3,Both,2024,0.997,0.991,0.998
worse,18,Proportion,MCV2,416,Tuvalu,3,Both,2025,0.935,0.914,0.949
reference,18,Proportion,MCV2,416,Tuvalu,3,Both,2025,0.98,0.959,0.992
better,18,Proportion,MCV2,416,Tuvalu,3,Both,2025,0.998,0.998,0.998
worse,18,Proportion,MCV2,416,Tuvalu,3,Both,2026,0.913,0.892,0.929
reference,18,Proportion,MCV2,416,Tuvalu,3,Both,2026,0.981,0.961,0.992
better,18,Proportion,MCV2,416,Tuvalu,3,Both,2026,0.998,0.998,0.998
worse,18,Proportion,MCV2,416,Tuvalu,3,Both,2027,0.893,0.869,0.91
reference,18,Proportion,MCV2,416,Tuvalu,3,Both,2027,0.981,0.962,0.993
better,18,Proportion,MCV2,416,Tuvalu,3,Both,2027,0.998,0.998,0.999
worse,18,Proportion,MCV2,416,Tuvalu,3,Both,2028,0.873,0.847,0.892
reference,18,Proportion,MCV2,416,Tuvalu,3,Both,2028,0.982,0.963,0.993
better,18,Proportion,MCV2,416,Tuvalu,3,Both,2028,0.999,0.998,0.999
worse,18,Proportion,MCV2,416,Tuvalu,3,Both,2029,0.853,0.826,0.874
reference,18,Proportion,MCV2,416,Tuvalu,3,Both,2029,0.983,0.964,0.993
better,18,Proportion,MCV2,416,Tuvalu,3,Both,2029,0.999,0.999,0.999
worse,18,Proportion,MCV2,416,Tuvalu,3,Both,2030,0.834,0.804,0.857
reference,18,Proportion,MCV2,416,Tuvalu,3,Both,2030,0.983,0.965,0.994
better,18,Proportion,MCV2,416,Tuvalu,3,Both,2030,0.999,0.999,0.999
worse,18,Proportion,PCV3,416,Tuvalu,3,Both,2024,0.802,0.756,0.836
reference,18,Proportion,PCV3,416,Tuvalu,3,Both,2024,0.821,0.775,0.856
better,18,Proportion,PCV3,416,Tuvalu,3,Both,2024,0.844,0.796,0.881
worse,18,Proportion,PCV3,416,Tuvalu,3,Both,2025,0.788,0.743,0.821
reference,18,Proportion,PCV3,416,Tuvalu,3,Both,2025,0.826,0.78,0.86
better,18,Proportion,PCV3,416,Tuvalu,3,Both,2025,0.872,0.823,0.91
worse,18,Proportion,PCV3,416,Tuvalu,3,Both,2026,0.774,0.73,0.806
